,Unnamed: 0,MACE_pred,av_rating,sentence,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,round,batch,sent_id,disagree,agree,neutral,confidence_in_prediction_gpt-3.5,confidence_in_prediction_gpt-4o,label_gpt4o,label_gpt-3.5,3.5,4
2120,2120,disagrees,-0.375,The link between climate change and conflict is still quite tenuous at this point.,disagrees,agrees,disagrees,disagrees,neutral,agrees,disagrees,disagrees,5,6,t40,0.0038484690993069,0.2173661710535597,0.7787853598471333,0.5,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2121,2121,disagrees,0.0,Mitch McConnell and the Republican Party are going to boldly confront climate change and create millions of jobs in the process.,disagrees,disagrees,neutral,agrees,neutral,agrees,disagrees,agrees,5,6,t41,0.9958948982827124,0.0009172334105563,0.0031878683067312,1.0,0.8,A,C,disagrees,agrees
2122,2122,agrees,1.0,Climate change is an absolute first-order issue.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,5,6,t42,0.0045056106907398,0.658305066836574,0.3371893224726862,1.0,1.0,A,A,agrees,agrees
2123,2123,agrees,0.125,Catastrophic climate change is inevitable.,disagrees,disagrees,agrees,disagrees,neutral,agrees,agrees,agrees,5,6,t43,0.0099862723453733,0.3651517578331411,0.6248619698214856,1.0,1.0,A,A,agrees,agrees
2124,2124,disagrees,-0.375,The Paris climate agreement harms the U.S. economy and would hurt American jobs if left to stand.,disagrees,disagrees,disagrees,neutral,disagrees,agrees,neutral,neutral,5,6,t44,0.0028062248409853,0.0701324244369723,0.9270613507220424,1.0,0.7,C,C,disagrees,disagrees
2125,2125,neutral,0.625,Tweaking a cow's diet to include 2 percent seaweed could reduce its methane emissions by as much as 99 percent.,agrees,agrees,neutral,agrees,neutral,agrees,agrees,neutral,5,6,t45,0.9837347006581956,0.0105870949702454,0.0056782043715589,1.0,0.8,B,A,agrees,neither agrees nor disagrees
2126,2126,neutral,-0.125,"Greta Thunberg, the child climate activist being exploited by the media and the political left at the moment.",neutral,agrees,neutral,disagrees,disagrees,disagrees,agrees,neutral,5,6,t46,0.5289480433548875,0.3144887167405916,0.1565632399045208,1.0,0.8,C,C,disagrees,disagrees
2127,2127,neutral,0.125,But the optics of the protest are clear: climate alarmists insist that the Earth only has 12 years left.,agrees,disagrees,neutral,disagrees,neutral,agrees,agrees,neutral,5,6,t47,0.0007552254718425,0.9983223540467272,0.0009224204814302,0.9,0.8,C,C,disagrees,disagrees
2128,2128,agrees,1.0,It is encouraging to see countries working together in the spirit of multilateralism to address climate change.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,5,6,t48,0.1900511263760146,0.7944948167638252,0.0154540568601602,0.9,0.9,A,A,agrees,agrees
2129,2129,agrees,0.375,Climate change just compounds the crisis.,agrees,disagrees,agrees,agrees,neutral,agrees,disagrees,agrees,5,6,t49,0.6203271420004167,0.0227613984183482,0.356911459581235,1.0,0.9,A,A,agrees,agrees
2130,2130,disagrees,-0.125,Climate alarmists necessarily demonize American patriots.,disagrees,agrees,agrees,disagrees,neutral,neutral,neutral,disagrees,5,6,t5,0.0047328858646879,0.510308820354436,0.4849582937808761,0.9,0.9,C,C,disagrees,disagrees
2131,2131,neutral,0.375,Teenage climate activist Greta Thunberg is TIME's 2019 Person of the Year.,neutral,agrees,neutral,agrees,neutral,neutral,agrees,neutral,5,6,t6,0.0991552606061446,0.0421088751894778,0.8587358642043775,1.0,0.8,B,A,agrees,neither agrees nor disagrees
2132,2132,neutral,0.25,Long-term growth and climate action are inextricably linked.,neutral,neutral,neutral,agrees,neutral,agrees,neutral,neutral,5,6,t7,0.0150651474866343,0.456998301612717,0.5279365509006486,0.9,0.9,A,A,agrees,agrees
2133,2133,agrees,0.625,We have less than 11 years left to transform our energy system away from fossil fuels to energy efficiency and sustainable energy if we are going to leave this planet healthy and habitable for ourselves...,agrees,neutral,agrees,disagrees,agrees,agrees,agrees,agrees,5,6,t8,0.0007762443925114,0.998285949205769,0.0009378064017196,1.0,0.95,A,A,agrees,agrees
2134,2134,neutral,0.0,Young climate activists `are being criticized all the time' in comments like those from U.S. Treasury chief Steven Mnuchin.,neutral,disagrees,neutral,disagrees,neutral,agrees,agrees,neutral,5,6,t9,0.0550628013597396,0.9329600953113668,0.0119771033288936,0.8,0.9,B,A,agrees,neither agrees nor disagrees
2135,2135,disagrees,-0.5,Global warming is a hoax.,disagrees,agrees,disagrees,agrees,disagrees,disagrees,disagrees,disagrees,5,7,s0,,,,1.0,1.0,C,C,disagrees,disagrees
2136,2136,agrees,0.875,Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,agrees,agrees,agrees,agrees,agrees,agrees,neutral,agrees,5,7,s1,,,,1.0,0.95,A,A,agrees,agrees
2137,2137,neutral,-0.125,"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",neutral,disagrees,neutral,disagrees,neutral,neutral,neutral,agrees,5,7,s2,,,,0.0,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2138,2138,agrees,0.875,Global warming is happening and it will be dangerous to human health and welfare.,agrees,agrees,agrees,neutral,agrees,agrees,agrees,agrees,5,7,s3,,,,1.0,1.0,A,A,agrees,agrees
2139,2139,neutral,0.25,Some icebergs are cute.,neutral,agrees,agrees,neutral,neutral,neutral,neutral,neutral,5,7,s4,,,,0.2,1.0,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2140,2140,agrees,0.625,"We need a strong, progressive government that will unite Canadians and fight climate change--not a progressive opposition.",agrees,neutral,agrees,neutral,neutral,agrees,agrees,agrees,5,7,t0,0.0028930500611197,0.972990028031534,0.0241169219073462,1.0,0.9,A,A,agrees,agrees
2141,2141,agrees,0.75,Coal would have to be phased out even before the Paris Agreement to combat climate change.,agrees,agrees,agrees,disagrees,agrees,agrees,agrees,agrees,5,7,t1,0.0011703838416105,0.9979760646260089,0.0008535515323805,1.0,0.9,A,A,agrees,agrees
2142,2142,disagrees,-0.125,This is one of the key goals of climate alarmist policy.,disagrees,agrees,agrees,disagrees,neutral,disagrees,disagrees,agrees,5,7,t10,0.0111125148259351,0.9275279059002304,0.0613595792738343,1.0,0.8,C,C,disagrees,disagrees
2143,2143,agrees,0.125,The next five years are make or break for the climate and nature emergencies.,agrees,neutral,neutral,disagrees,neutral,agrees,neutral,neutral,5,7,t11,0.9985274222306438,0.000904186828958,0.0005683909403981,1.0,0.9,A,A,agrees,agrees
2144,2144,neutral,0.25,Greta Thunberg should study economics.,neutral,agrees,agrees,agrees,neutral,disagrees,neutral,neutral,5,7,t12,0.0024330520222414,0.0146076647659881,0.9829592832117702,0.2,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2145,2145,agrees,0.875,"In California, however, which is already being ravaged by the heat and drought of climate change.",agrees,agrees,agrees,agrees,agrees,agrees,agrees,neutral,5,7,t13,0.0012126200987143,0.9979423874181244,0.0008449924831613,1.0,0.95,A,A,agrees,agrees
2146,2146,disagrees,-0.125,"My climate angst is an extension of my melancholic leanings, which struck me as plausible, but not quite right.",disagrees,agrees,disagrees,neutral,neutral,agrees,neutral,disagrees,5,7,t14,0.006257405730393,0.5739137281077221,0.4198288661618849,0.75,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2147,2147,neutral,0.375,Tuesday morning's frigid temperature of 8 degrees set the record for the coldest temperature this early in the season.,neutral,agrees,agrees,agrees,neutral,neutral,neutral,neutral,5,7,t15,0.0162445779018426,0.2610788963244235,0.7226765257737339,0.0,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2148,2148,neutral,0.25,Companies would aim to lower their emissions of planet-warming gases to net zero by 2050 or earlier.,neutral,agrees,neutral,agrees,neutral,neutral,neutral,neutral,5,7,t16,0.9920696114743656,0.0018941046896116,0.0060362838360227,1.0,0.9,A,A,agrees,agrees
2149,2149,disagrees,-0.25,The climate is always changing in accordance with natural causes and recent changes.,disagrees,agrees,neutral,disagrees,neutral,disagrees,disagrees,agrees,5,7,t17,0.0182153016664754,0.10495923079401,0.8768254675395145,0.9,0.8,C,C,disagrees,disagrees
2150,2150,neutral,0.0,There's no one way to talk to people about climate change.,neutral,agrees,agrees,disagrees,neutral,neutral,neutral,disagrees,5,7,t18,0.957441570734872,0.0199693299131548,0.0225890993519731,1.0,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2151,2151,agrees,0.375,"There are many links between climate change and mental health, including the loss of property and the loss of livelihoods but stopped short of quantifying the impact.",agrees,agrees,disagrees,agrees,neutral,agrees,neutral,neutral,5,7,t19,0.0074928754849298,0.5395308506595847,0.4529762738554855,0.85,0.8,A,B,neither agrees nor disagrees,agrees
2152,2152,agrees,0.375,Democrats and Republicans are not acting more quickly to curb climate change.,neutral,agrees,disagrees,disagrees,agrees,agrees,agrees,agrees,5,7,t2,0.1784372803907553,0.0138164647574433,0.8077462548518014,1.0,0.7,A,B,neither agrees nor disagrees,agrees
2153,2153,neutral,0.125,Efforts to decrease carbon emissions should focus on industry.,agrees,disagrees,agrees,agrees,neutral,neutral,neutral,disagrees,5,7,t20,0.0016253134628448,0.994509208604787,0.0038654779323681,0.7,0.8,B,A,agrees,neither agrees nor disagrees
2154,2154,agrees,0.625,Harvard climate action plan explicitly recognizes what the science has made clear.,agrees,agrees,agrees,disagrees,neutral,agrees,agrees,agrees,5,7,t21,0.3963664050942754,0.2446795224470504,0.3589540724586741,0.9,0.9,A,A,agrees,agrees
2155,2155,disagrees,0.0,Ancient temperatures should have been relatively high around the time of the crisis.,disagrees,agrees,agrees,neutral,neutral,disagrees,neutral,neutral,5,7,t22,0.0016946655295192,0.0043865931380059,0.9939187413324748,0.8,0.9,B,C,disagrees,neither agrees nor disagrees
2156,2156,neutral,0.375,Climate change drove some Neanderthals to cannibalism.,neutral,agrees,neutral,agrees,neutral,neutral,neutral,agrees,5,7,t23,0.001139358566972,0.0014208628298239,0.997439778603204,1.0,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2157,2157,disagrees,0.125,The Earth to periodically cycle in and out of ice ages.,disagrees,agrees,agrees,agrees,neutral,disagrees,neutral,neutral,5,7,t24,0.9556983283056724,0.010689276955976,0.0336123947383516,0.2,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2158,2158,neutral,0.25,The city's plans had put it on a path to carbon neutrality .,neutral,agrees,neutral,agrees,neutral,neutral,neutral,neutral,5,7,t25,0.0100922809218654,0.0059387516664946,0.98396896741164,1.0,0.8,A,A,agrees,agrees
2159,2159,neutral,0.25,Exxon Mobil had engaged in fraud through its statements about how it accounted for the costs of climate change regulation.,agrees,agrees,neutral,agrees,neutral,neutral,neutral,disagrees,5,7,t26,0.0158362178756539,0.6170345963428345,0.3671291857815116,1.0,0.8,B,A,agrees,neither agrees nor disagrees
2160,2160,neutral,0.0,Siemens to quit the mine project because emissions from coal-fired power plants contribute to global warming.,neutral,agrees,disagrees,agrees,neutral,neutral,neutral,disagrees,5,7,t27,0.0254603837398041,0.158560602422631,0.8159790138375648,1.0,0.95,A,A,agrees,agrees
2161,2161,agrees,0.625,Climate change has changed the atmosphere itself.,agrees,disagrees,agrees,neutral,agrees,agrees,agrees,agrees,5,7,t28,0.0030676440742512,0.9774376906744618,0.0194946652512869,0.9,0.8,A,A,agrees,agrees
2162,2162,agrees,0.875,We can't afford to wait until everyone is feeling the pain of the climate emergency before we do something about it.,agrees,agrees,neutral,agrees,agrees,agrees,agrees,agrees,5,7,t29,0.6418329807929952,0.0146324420384587,0.3435345771685462,1.0,0.95,A,A,agrees,agrees
2163,2163,disagrees,-0.5,The Climate Delusion is not based on sound science or economics.,disagrees,agrees,disagrees,agrees,disagrees,disagrees,disagrees,disagrees,5,7,t3,0.0019752858425681,0.0072060721207003,0.9908186420367314,1.0,0.9,C,C,disagrees,disagrees
2164,2164,agrees,0.625,"Over the next few decades, climate change will affect every part of American life: our health, our economy, our national security, even our geography.",agrees,disagrees,agrees,agrees,neutral,agrees,agrees,agrees,5,7,t30,0.6434129144211239,0.0156757393293934,0.3409113462494825,1.0,0.9,A,A,agrees,agrees
2165,2165,neutral,-0.25,"I hadn't really thought about the connections between migration, immigration and climate because the common narratives hadn't made climate appear relevant to black and brown people at all.",disagrees,agrees,disagrees,neutral,neutral,neutral,neutral,disagrees,5,7,t31,0.0011118217829859,0.0014375864482015,0.9974505917688126,0.8,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2166,2166,disagrees,0.0,Global temperatures are much lower around the time of the extinction than they should have been if volcanoes are expelling large amounts of carbon dioxide.,disagrees,agrees,agrees,agrees,neutral,disagrees,neutral,disagrees,5,7,t32,0.0181444793138323,0.1155151324914092,0.8663403881947584,0.85,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
2167,2167,neutral,0.375,36% of Europeans already flew less for holidays to help prevent climate change and 75 % intended to do so in 2020.,neutral,agrees,neutral,agrees,neutral,neutral,neutral,agrees,5,7,t33,0.01610368881189,0.0031952283774678,0.9807010828106422,0.9,0.9,A,A,agrees,agrees
2168,2168,disagrees,-0.375,Those of us not members of the climate hysteria cult want everyone to feel bad about it.,disagrees,disagrees,neutral,agrees,neutral,disagrees,disagrees,neutral,5,7,t34,0.0014515932466774,0.997526490284502,0.0010219164688205,0.9,0.9,C,C,disagrees,disagrees
2169,2169,agrees,0.75,"We must nominate a candidate who will deploy clean energy and cut carbon pollution on the ambitious scale required, even if it means deferring other worthy goals.",agrees,agrees,agrees,agrees,neutral,neutral,agrees,agrees,5,7,t35,0.0012907832548942,0.9965621495703508,0.002147067174755,1.0,0.95,A,A,agrees,agrees
2170,2170,agrees,0.75,What will you tell your children is the reason to fail and leave them facing a climate chaos that you knowingly brought upon them.,agrees,neutral,agrees,neutral,agrees,agrees,agrees,agrees,5,7,t36,0.0033341430925853,0.9775892421012669,0.0190766148061478,1.0,0.95,A,A,agrees,agrees
2171,2171,agrees,0.375,Australia could become so hot and dry that its residents could join the ranks of the world's climate refugees.,agrees,disagrees,neutral,disagrees,agrees,agrees,agrees,agrees,5,7,t37,0.2467474440421181,0.0056953934066705,0.7475571625512114,0.9,0.9,A,A,agrees,agrees
2172,2172,agrees,0.5,Climate change will continue to affect all types of weather phenomena and subsequently impact increasingly urbanized areas.,agrees,neutral,agrees,disagrees,agrees,agrees,neutral,agrees,5,7,t38,0.7596029434023742,0.0142629699692412,0.2261340866283846,0.9,0.9,A,A,agrees,agrees
2173,2173,disagrees,0.125,The latest climate hysteria headlines earlier this week.,neutral,agrees,neutral,agrees,neutral,disagrees,disagrees,agrees,5,7,t39,0.0018971922509106,0.0071148808605457,0.9909879268885436,0.8,0.9,C,B,neither agrees nor disagrees,disagrees
2174,2174,neutral,0.375,The politics of climate in Australia resist even the severe pressure that comes from natural disaster.,neutral,agrees,agrees,neutral,neutral,neutral,neutral,agrees,5,7,t4,0.9412058980084922,0.0031972970410807,0.0555968049504269,0.8,0.8,B,A,agrees,neither agrees nor disagrees
